scenario_id,source_kind,scenario_type,difficulty,source_image_id,image_path,original_image_class,image_required,counterfactual_group,counterfactual_variant,damage_part_gt,damage_type_gt,damage_severity_gt,image_quality_gt,image_matches_claim_gt,image_matches_estimate_gt,image_matches_vehicle_gt,visual_evidence_resolved_gt,country,state,city,synthetic_pin_code,claimant_name_synthetic,narrative_style,vehicle_make,vehicle_model,vehicle_type,vehicle_value_inr,incident_peril,claimed_damage_part,claimed_damage_type,claim_description,policy_status,coverage_limit_inr,deductible_inr,covered_perils,verified_damage_inr,repair_estimate_inr,damage_photo_present,repair_estimate_present,incident_report_present,ownership_document_present,required_evidence_complete,workflow_path_observed,workflow_path_required,workflow_expected_pass,explanation_citation_valid,explanation_supported_by_evidence,appeal_has_material_new_evidence,expected_intake_action,expected_failure_code,failure_injected,changed_proxy_fields,held_constant_fields,adjudication_permitted_fields,audit_only_prohibited_context_fields,expected_invariant,expected_abi_rule,oracle_claim_decision,oracle_payout_inr,oracle_reason,expected_system_action,prism_primary_eval,recommended_prism_tags,regression_source,hardening_level,release_gate_expected,synthetic_record
DRV_0206,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,914,image/914.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,0,1,0,India,Karnataka,Bengaluru,534600,Arjun Sharma,CONCISE,Hyundai,Creta,SUV,1550000,COLLISION,BUMPER,DENT,Synthetic claimant reports dent on bumper after collision.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,37000,117000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0207,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,945,image/945.jpeg,door_scratch,1,,,DOOR,SCRATCH,LOW,USABLE,1,0,1,0,India,Madhya Pradesh,Indore,604697,Kavya Iyer,CONCISE,Kia,Seltos,SUV,1750000,COLLISION,DOOR,SCRATCH,Synthetic claimant reports scratch on door after collision.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,18500,138500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0208,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,965,image/965.jpeg,door_dent,1,,,DOOR,DENT,MEDIUM,USABLE,1,0,1,0,India,Maharashtra,Mumbai,674794,Vikram Singh,CONCISE,Tata,Punch,SUV,1050000,COLLISION,DOOR,DENT,Synthetic claimant reports dent on door after collision.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,25000,145000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0209,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,988,image/988.jpeg,head_lamp,1,,,HEAD_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,0,1,0,India,Odisha,Bhubaneswar,744891,Nisha Patel,CONCISE,Maruti Suzuki,Swift,Hatchback,800000,COLLISION,HEAD_LAMP,LAMP_DAMAGE,Synthetic claimant reports lamp_damage on head_lamp after collision.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,32000,112000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0210,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1006,image/1006.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,0,1,0,India,Telangana,Hyderabad,814988,Karan Malhotra,CONCISE,Honda,City,Sedan,1550000,COLLISION,BUMPER,DENT,Synthetic claimant reports dent on bumper after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,47500,167500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0211,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1021,image/1021.jpeg,door_scratch,1,,,DOOR,SCRATCH,LOW,USABLE,1,0,1,0,India,Jharkhand,Ranchi,885085,Tanvi Kulkarni,CONCISE,Hyundai,i20,Hatchback,950000,COLLISION,DOOR,SCRATCH,Synthetic claimant reports scratch on door after collision.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,24500,104500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0212,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1042,image/1042.jpeg,door_scratch,1,,,DOOR,SCRATCH,LOW,USABLE,1,0,1,0,India,Gujarat,Ahmedabad,175182,Mohit Jain,CONCISE,Toyota,Glanza,Hatchback,1000000,COLLISION,DOOR,SCRATCH,Synthetic claimant reports scratch on door after collision.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,8500,188500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0213,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1069,image/1069.jpeg,door_scratch,1,,,DOOR,SCRATCH,LOW,USABLE,1,0,1,0,India,Uttarakhand,Dehradun,245279,Aditi Mishra,CONCISE,Tata,Nexon,SUV,1450000,COLLISION,DOOR,SCRATCH,Synthetic claimant reports scratch on door after collision.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,24000,104000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0214,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1089,image/1089.jpeg,door_dent,1,,,DOOR,DENT,MEDIUM,USABLE,1,0,1,0,India,Uttar Pradesh,Lucknow,315376,Ananya Rao,CONCISE,Skoda,Slavia,Sedan,1650000,COLLISION,DOOR,DENT,Synthetic claimant reports dent on door after collision.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,31000,211000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0215,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1109,image/1109.jpeg,head_lamp,1,,,HEAD_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,0,1,0,India,Goa,Panaji,385473,Ishaan Verma,CONCISE,Mahindra,XUV300,SUV,1400000,COLLISION,HEAD_LAMP,LAMP_DAMAGE,Synthetic claimant reports lamp_damage on head_lamp after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,54500,234500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0216,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1129,image/1129.jpeg,glass_shatter,1,,,GLASS,SHATTER,HIGH,USABLE,1,0,1,0,India,Kerala,Kochi,455570,Meera Kapoor,CONCISE,Maruti Suzuki,Baleno,Hatchback,900000,COLLISION,GLASS,SHATTER,Synthetic claimant reports shatter on glass after collision.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,40000,220000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0217,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1147,image/1147.jpeg,door_scratch,1,,,DOOR,SCRATCH,LOW,USABLE,1,0,1,0,India,Tamil Nadu,Chennai,525667,Aditya Joshi,CONCISE,Honda,Amaze,Sedan,1100000,COLLISION,DOOR,SCRATCH,Synthetic claimant reports scratch on door after collision.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,20500,140500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0218,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1173,image/1173.jpeg,door_dent,1,,,DOOR,DENT,MEDIUM,USABLE,1,0,1,0,India,Punjab,Ludhiana,595764,Priya Sen,CONCISE,Hyundai,Creta,SUV,1550000,COLLISION,DOOR,DENT,Synthetic claimant reports dent on door after collision.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,59500,239500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0219,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1198,image/1198.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,0,1,0,India,Delhi,New Delhi,665861,Neel Gupta,CONCISE,Kia,Seltos,SUV,1750000,COLLISION,BUMPER,DENT,Synthetic claimant reports dent on bumper after collision.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,40000,120000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0220,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1221,image/1221.jpeg,head_lamp,1,,,HEAD_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,0,1,0,India,Assam,Guwahati,735958,Riya Bose,CONCISE,Tata,Punch,SUV,1050000,COLLISION,HEAD_LAMP,LAMP_DAMAGE,Synthetic claimant reports lamp_damage on head_lamp after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,39500,219500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0221,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1241,image/1241.jpeg,door_dent,1,,,DOOR,DENT,MEDIUM,USABLE,1,0,1,0,India,West Bengal,Kolkata,806055,Kabir Roy,CONCISE,Maruti Suzuki,Swift,Hatchback,800000,COLLISION,DOOR,DENT,Synthetic claimant reports dent on door after collision.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,52000,172000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0222,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1261,image/1261.jpeg,head_lamp,1,,,HEAD_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,0,1,0,India,Chhattisgarh,Raipur,876152,Aarav Mehta,CONCISE,Honda,City,Sedan,1550000,COLLISION,HEAD_LAMP,LAMP_DAMAGE,Synthetic claimant reports lamp_damage on head_lamp after collision.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,37000,157000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0223,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1283,image/1283.jpeg,tail_lamp,1,,,TAIL_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,0,1,0,India,Rajasthan,Jaipur,166249,Diya Nair,CONCISE,Hyundai,i20,Hatchback,950000,COLLISION,TAIL_LAMP,LAMP_DAMAGE,Synthetic claimant reports lamp_damage on tail_lamp after collision.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,33000,113000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0224,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1306,image/1306.jpeg,head_lamp,1,,,HEAD_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,0,1,0,India,Haryana,Gurugram,236346,Rohan Das,CONCISE,Toyota,Glanza,Hatchback,1000000,COLLISION,HEAD_LAMP,LAMP_DAMAGE,Synthetic claimant reports lamp_damage on head_lamp after collision.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,35000,155000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
DRV_0225,DERIVED_FROM_IMAGE,IMAGE_ESTIMATE_CONTRADICTION,ADVERSARIAL,1324,image/1324.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,0,1,0,India,Bihar,Patna,306443,Sara Khan,CONCISE,Tata,Nexon,SUV,1450000,COLLISION,BUMPER,DENT,Synthetic claimant reports dent on bumper after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,49500,229500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_EVIDENCE_CONFLICT,ESTIMATE_VISUAL_MISMATCH_MUST_ESCALATE,IMAGE_ESTIMATE_CONTRADICTION,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,"Image, claim and estimate must be mutually consistent before automated adjudication.",escalate_on_image_estimate_conflict,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,evidence_consistency,image_estimate_contradiction|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
